Contig_ID	Bin_ID	2-1-2.raw_fold	2-8-2.raw_fold	2-9-2.raw_fold	2-10-2.raw_fold	2-12-2.raw_fold
k127_5693902	metabat.175	1.4563	2.4815	3.0794	5.1567	0.9884
k127_5723147	metabat.175	0.9493	2.516	3.9418	5.3441	0.7059
k127_5741642	metabat.175	1.0049	2.6649	3.6341	5.332	1.0097
k127_5747347	metabat.175	1.0723	2.2954	3.71	4.219	0.8216
k127_5755228	metabat.175	1.0036	2.8121	3.7658	5.6035	1.1396
k127_5764975	metabat.175	0.4649	3.6383	0.9241	0.0168	8.8426
k127_5767187	metabat.175	0.5769	3.0955	3.8685	4.8012	1.1161
k127_5770866	metabat.175	0.9495	3.0116	3.7071	6.2185	0.5584
k127_5808977	metabat.175	0.0649	2.5534	3.0856	4.7979	0.3568
k127_5813352	metabat.175	1.2639	2.6288	2.9872	4.9471	0.9623
k127_5813622	metabat.175	0.767	3.0265	3.4123	4.9319	0.7942
k127_5857354	metabat.175	0.9685	3.0663	4.3353	5.4405	1.2533
k127_5863448	metabat.175	0.6097	2.5026	3.1218	5.4991	0.7632
k127_5872636	metabat.175	1.1334	2.8765	2.9211	4.1245	1.2782
k127_5890526	metabat.175	1.0882	3.3506	3.2562	4.5371	0.4974
k127_5902275	metabat.175	1.0775	2.1929	3.5361	5.0738	0.8588
k127_5915333	metabat.175	1.3801	2.1347	2.4668	4.8813	0.388
k127_5946911	metabat.175	0.1618	2.1764	3.7813	5.2714	0.5909
k127_5949701	metabat.175	1.2493	2.5952	2.65	5.0823	0.8668
k127_5951200	metabat.175	1.1311	2.8307	2.9397	5.1144	0.9601
k127_1844	maxbin2.086_sub	43.1287	17.7342	13.2322	2.6466	16.6765
k127_5940	maxbin2.086_sub	6.0786	10.2293	14.9658	14.8966	13.9111
k127_9288	maxbin2.086_sub	0.5537	10.6991	6.5749	1.133	13.3537
k127_19738	maxbin2.086_sub	0.3381	8.6167	5.2255	0.025	10.7721
k127_29701	maxbin2.086_sub	0.6651	10.9464	5.9046	0.0232	12.0359
k127_44527	maxbin2.086_sub	0.0231	9.1693	5.5246	0.0773	11.075
k127_71973	maxbin2.086_sub	0.1625	10.0301	6.1687	0.0631	12.6713
k127_84606	maxbin2.086_sub	11.6464	3.9478	4.3207	9.5868	1.1992
k127_103404	maxbin2.086_sub	81.2083	7.1973	4.7576	3.0509	5.1328
k127_107116	maxbin2.086_sub	0.2263	9.4072	5.2291	0.0227	11.2678
k127_107704	maxbin2.086_sub	6.4408	13.5917	19.7769	8.3403	6.3722
k127_123362	maxbin2.086_sub	30.6052	20.1235	15.0188	16.7287	16.6091
k127_146262	maxbin2.086_sub	0.6207	9.6838	6.055	0.9517	11.8367
k127_149561	maxbin2.086_sub	0.4536	9.5622	5.3509	0.0988	11.0692
k127_154671	maxbin2.086_sub	4.6023	10.2913	6.8093	0.7894	12.278
k127_155120	maxbin2.086_sub	0.2388	10.265	4.3044	0.0241	11.6892
k127_156198	maxbin2.086_sub	0.2002	9.4362	5.0764	0.0353	13.0533
k127_157167	maxbin2.086_sub	35.5008	0.0469	0.126	0.5264	0.0161
k127_172344	maxbin2.086_sub	0.4837	11.0256	9.8953	31.0783	8.7031
k127_190748	maxbin2.086_sub	5.3918	15.3673	7.0145	0.3213	17.0118
k127_193334	maxbin2.086_sub	0.3822	8.456	4.6432	0.0541	9.9909
k127_196391	maxbin2.086_sub	0.0	7.2771	4.978	0.0	6.2742
k127_220926	maxbin2.086_sub	0.0782	2.3402	4.1322	19.347	6.6456
k127_221147	maxbin2.086_sub	18.5547	1.3167	3.1794	2.4619	2.5678
k127_233798	maxbin2.086_sub	0.0806	10.9098	4.1943	0.0268	11.5404
k127_236887	maxbin2.086_sub	0.0358	9.834	5.2126	0.0108	11.8375
k127_237597	maxbin2.086_sub	6.1302	10.9543	6.6287	1.1499	12.5074
k127_255822	maxbin2.086_sub	7.1294	24.0084	23.5224	17.808	35.1368
k127_273434	maxbin2.086_sub	5.0524	8.6501	15.5353	8.9584	27.0598
k127_297485	maxbin2.086_sub	0.4754	9.4867	5.9739	0.1225	11.7242
k127_304253	maxbin2.086_sub	0.0	9.7318	4.9804	0.0	11.3925
k127_316418	maxbin2.086_sub	5.7255	10.7249	6.6847	0.9048	12.1951
k127_319031	maxbin2.086_sub	43.8037	0.3999	0.56	0.0849	0.5831
k127_320987	maxbin2.086_sub	30.5658	2.4373	2.3501	3.2189	1.8103
k127_327616	maxbin2.086_sub	0.2292	10.1519	5.6447	0.0861	11.939
k127_345945	maxbin2.086_sub	1.3314	34.7538	52.4509	22.0762	41.0929
k127_363759	maxbin2.086_sub	0.0792	8.2825	4.5666	0.007	11.9103
k127_383497	maxbin2.086_sub	0.1488	9.8368	6.4289	0.0377	10.6612
k127_429719	maxbin2.086_sub	0.0	8.1135	6.123	0.0808	10.9171
k127_439061	maxbin2.086_sub	0.1658	9.7373	6.195	0.0347	12.0787
k127_442978	maxbin2.086_sub	30.0317	1.4995	1.9458	2.0322	1.5601
k127_463319	maxbin2.086_sub	20.2723	15.5794	30.8404	18.3634	9.5091
k127_469130	maxbin2.086_sub	0.7084	9.8283	5.6876	0.0341	11.7208
k127_473583	maxbin2.086_sub	0.021	9.7055	5.4757	0.0555	13.0107
k127_478151	maxbin2.086_sub	40.2165	0.1464	0.2461	0.1885	0.6551
k127_488898	maxbin2.086_sub	0.0363	9.5744	4.4958	0.0	13.102
k127_491432	maxbin2.086_sub	0.1412	7.1685	5.9503	0.1382	11.004
k127_496351	maxbin2.086_sub	50.4503	1.7844	1.5976	1.0524	1.6025
k127_507303	maxbin2.086_sub	0.0	14.2646	28.8263	10.2787	5.1217
k127_535161	maxbin2.086_sub	0.1679	9.1008	5.8198	0.0871	10.6018
k127_547811	maxbin2.086_sub	24.7502	25.5708	28.2582	32.2183	44.2126
k127_556990	maxbin2.086_sub	21.2536	0.5859	0.4061	0.5208	0.3732
k127_562471	maxbin2.086_sub	0.331	9.1224	5.5168	0.0262	11.2412
k127_566041	maxbin2.086_sub	2.9405	10.3285	6.6104	0.8517	12.9738
k127_569636	maxbin2.086_sub	38.0609	5.2333	5.1273	5.1214	2.432
k127_571766	maxbin2.086_sub	0.4525	8.5995	4.9622	0.1684	11.254
k127_579568	maxbin2.086_sub	0.0	6.2202	5.6951	0.0	13.8024
k127_582580	maxbin2.086_sub	41.4646	5.0349	5.3069	7.7093	6.5604
k127_589962	maxbin2.086_sub	0.1987	9.3618	5.68	0.2028	12.2466
k127_606560	maxbin2.086_sub	0.5626	11.2099	5.9839	0.0214	13.1976
k127_617060	maxbin2.086_sub	0.6918	7.7258	7.1173	16.1909	3.7222
k127_618078	maxbin2.086_sub	0.1495	12.2676	6.8891	0.1968	12.6778
k127_640723	maxbin2.086_sub	0.4122	8.7545	5.5934	0.1989	11.8663
k127_659854	maxbin2.086_sub	0.0572	9.7841	6.3284	0.0	11.4661
k127_668566	maxbin2.086_sub	2.8864	10.1932	5.673	0.5819	11.3398
k127_674551	maxbin2.086_sub	0.4675	8.2422	4.5525	0.0	10.1951
k127_712003	maxbin2.086_sub	26.5159	2.4149	1.7813	0.3487	3.2418
k127_714111	maxbin2.086_sub	0.3221	8.5367	4.6643	0.1242	10.9261
k127_720654	maxbin2.086_sub	29.3859	0.156	0.3227	0.1766	0.1531
k127_720769	maxbin2.086_sub	0.0	7.2788	8.58	13.8048	2.269
k127_729071	maxbin2.086_sub	0.4293	9.7698	6.0665	0.0585	11.2658
k127_729884	maxbin2.086_sub	0.4457	8.5235	4.7795	1.0301	10.9433
k127_738531	maxbin2.086_sub	1.2558	9.3922	5.2468	0.0725	12.0826
k127_739255	maxbin2.086_sub	0.0	11.7588	6.7775	0.0	15.2287
k127_750707	maxbin2.086_sub	2.4401	10.5823	6.7577	0.2691	13.1798
k127_758057	maxbin2.086_sub	0.9588	10.5729	6.3911	0.2206	12.8953
k127_779816	maxbin2.086_sub	2.9054	10.4953	5.7626	0.511	12.6498
k127_780924	maxbin2.086_sub	0.0613	9.4075	4.8675	0.1224	10.6213
k127_822491	maxbin2.086_sub	4.1521	24.6643	35.2798	14.1951	29.9262
k127_823232	maxbin2.086_sub	0.691	8.6553	5.3421	0.0694	11.5996
k127_833441	maxbin2.086_sub	0.5421	9.0977	5.2183	0.1733	10.7739
k127_835464	maxbin2.086_sub	55.6354	0.499	0.4289	0.3221	0.1433
k127_847915	maxbin2.086_sub	0.81	9.0412	5.3501	0.0792	12.1309
k127_850885	maxbin2.086_sub	42.1602	5.6462	3.8958	4.3075	1.2083
k127_870906	maxbin2.086_sub	33.0226	22.1565	23.9041	43.6753	15.5583
k127_882282	maxbin2.086_sub	99.5382	2.4534	0.6968	1.042	0.7472
k127_883966	maxbin2.086_sub	0.0	8.7095	4.8757	0.0	10.3297
k127_889418	maxbin2.086_sub	0.2818	10.1815	6.3856	0.2019	12.3996
k127_894388	maxbin2.086_sub	0.5439	8.9261	3.9983	0.0	9.7004
k127_894798	maxbin2.086_sub	0.1859	9.2787	5.7588	0.0857	11.7889
k127_904261	maxbin2.086_sub	0.9757	8.9222	5.7	0.0263	10.9617
k127_916847	maxbin2.086_sub	2.1046	10.1106	5.5519	0.4837	14.3366
k127_917308	maxbin2.086_sub	26.9469	0.3219	0.0	0.5348	0.2103
k127_929674	maxbin2.086_sub	6.7804	7.9845	8.1823	8.5712	4.5883
k127_937841	maxbin2.086_sub	27.377	0.6057	0.5258	0.4801	0.817
k127_943667	maxbin2.086_sub	19.9041	0.122	0.1569	0.0	0.0
k127_946098	maxbin2.086_sub	0.0	10.0026	4.2193	0.0	10.025
k127_962241	maxbin2.086_sub	1.2491	7.7404	25.4521	10.1622	5.7267
k127_968287	maxbin2.086_sub	1.8927	8.5874	5.2826	1.0031	11.4785
k127_970912	maxbin2.086_sub	0.9576	9.8757	6.0561	0.8255	11.2917
k127_987765	maxbin2.086_sub	0.513	8.5732	5.1399	0.0216	12.0211
k127_993498	maxbin2.086_sub	8.9193	10.4212	21.6573	13.3473	1.9482
k127_1000923	maxbin2.086_sub	31.7505	1.7559	0.2255	0.2127	0.7644
k127_1006650	maxbin2.086_sub	0.5262	10.2411	6.3056	0.0	12.9349
k127_1006674	maxbin2.086_sub	0.2706	8.2373	5.7945	0.0495	12.2642
k127_1009004	maxbin2.086_sub	0.0	2.7194	12.5074	5.1901	6.2849
k127_1013029	maxbin2.086_sub	0.2682	9.036	6.1692	0.038	12.845
k127_1015177	maxbin2.086_sub	27.085	0.9493	0.832	1.1157	0.5399
k127_1030982	maxbin2.086_sub	19.9134	12.9278	9.9966	3.7242	15.0549
k127_1058401	maxbin2.086_sub	0.0	10.2389	6.4925	0.0554	11.2377
k127_1065573	maxbin2.086_sub	0.1616	8.4532	5.2092	0.1981	10.2939
k127_1097753	maxbin2.086_sub	0.7449	9.1304	4.9882	0.09	12.5977
k127_1100108	maxbin2.086_sub	0.0	12.4128	12.4462	9.4467	7.6028
k127_1101033	maxbin2.086_sub	1.0516	8.7494	6.1155	0.2054	11.4596
k127_1112955	maxbin2.086_sub	19.1232	32.1961	20.8995	58.4236	26.802
k127_1123245	maxbin2.086_sub	1.1773	8.4124	10.5732	22.4997	7.8268
k127_1145530	maxbin2.086_sub	48.4742	2.1455	3.2101	6.5935	3.0767
k127_1147072	maxbin2.086_sub	5.7723	10.6717	11.2557	10.8951	1.4813
k127_1150747	maxbin2.086_sub	0.1709	9.1104	4.8663	0.0044	10.801
k127_1156291	maxbin2.086_sub	0.0	15.7137	45.712	27.7706	8.75
k127_1175833	maxbin2.086_sub	0.5689	9.3614	3.7446	17.3723	5.563
k127_1190104	maxbin2.086_sub	25.8862	0.6331	2.8982	0.9381	0.9126
k127_1194192	maxbin2.086_sub	0.5945	8.3462	5.6386	0.0262	12.1152
k127_1198485	maxbin2.086_sub	0.7044	9.0806	5.2353	0.0824	11.5624
k127_1222590	maxbin2.086_sub	1.1316	10.1459	5.8266	1.1959	13.5727
k127_1228106	maxbin2.086_sub	36.3445	11.0389	5.3898	1.9872	32.4379
k127_1244050	maxbin2.086_sub	2.2825	8.9058	5.0604	0.0562	10.9961
k127_1254066	maxbin2.086_sub	0.9208	9.3152	5.872	0.1287	10.1403
k127_1262603	maxbin2.086_sub	2.5864	13.7449	8.5157	1.0751	14.4753
k127_1283983	maxbin2.086_sub	1.6755	9.0867	5.6581	0.3351	11.8707
k127_1284942	maxbin2.086_sub	4.5154	9.824	8.1375	11.4266	6.4468
k127_1287626	maxbin2.086_sub	0.0929	9.9662	6.9321	0.0	10.4801
k127_1287745	maxbin2.086_sub	0.9759	9.8117	6.6138	0.3656	13.5704
k127_1323964	maxbin2.086_sub	0.7884	9.6713	5.5496	0.2449	12.3714
k127_1327675	maxbin2.086_sub	0.7886	10.1782	6.2043	0.0211	14.6115
k127_1339379	maxbin2.086_sub	36.9148	24.055	24.1082	23.8964	20.4326
k127_1340444	maxbin2.086_sub	32.2588	0.0155	0.0865	0.0229	0.6651
k127_1342405	maxbin2.086_sub	0.0	9.5842	5.7933	0.0	10.6217
k127_1360246	maxbin2.086_sub	33.9296	0.0687	0.1422	0.1622	0.0558
k127_1389032	maxbin2.086_sub	0.3372	12.4822	7.0948	0.2053	15.1533
k127_1409405	maxbin2.086_sub	1.4462	9.7602	9.3916	14.2568	7.9283
k127_1411829	maxbin2.086_sub	116.6211	9.213	2.3585	10.6584	3.4729
k127_1417898	maxbin2.086_sub	37.5892	0.0282	0.3328	1.0313	0.2266
k127_1418948	maxbin2.086_sub	9.4878	13.8785	12.8896	11.1942	20.8886
k127_1423228	maxbin2.086_sub	0.143	8.4668	5.8048	0.0759	11.9109
k127_1425899	maxbin2.086_sub	0.4858	10.3897	5.9942	0.0416	12.419
k127_1450162	maxbin2.086_sub	34.0391	0.0379	0.0656	0.09	0.1067
k127_1460713	maxbin2.086_sub	2.825	18.0556	22.601	10.6939	29.9464
k127_1475843	maxbin2.086_sub	0.0189	10.553	6.3479	0.0	10.9369
k127_1475871	maxbin2.086_sub	0.0	9.4789	5.4898	0.0	11.2691
k127_1485524	maxbin2.086_sub	0.4556	9.7649	5.0925	0.1584	12.187
k127_1503635	maxbin2.086_sub	0.0	13.4422	9.2554	0.0	15.5874
k127_1508668	maxbin2.086_sub	0.258	10.0758	5.3649	0.1127	12.9463
k127_1522424	maxbin2.086_sub	0.7656	10.1494	6.4128	0.1515	12.6706
k127_1528896	maxbin2.086_sub	0.0	12.7106	6.6901	0.1549	14.6177
k127_1530821	maxbin2.086_sub	18.8529	0.2851	0.25	0.1606	0.0
k127_1533473	maxbin2.086_sub	0.3583	9.9879	6.4672	0.0261	13.3841
k127_1545345	maxbin2.086_sub	1.0398	8.4971	11.4267	12.765	12.2304
k127_1570164	maxbin2.086_sub	0.0	6.9874	5.2656	0.0	6.6265
k127_1576557	maxbin2.086_sub	5.3871	18.0948	26.3668	11.6293	11.3981
k127_1578940	maxbin2.086_sub	0.159	9.4292	6.26	0.0226	12.6801
k127_1585206	maxbin2.086_sub	9.6684	3.3694	4.3508	13.3764	1.8764
k127_1596869	maxbin2.086_sub	2.2188	33.6286	49.8522	25.1888	26.546
k127_1600952	maxbin2.086_sub	13.2438	14.6949	10.799	0.9382	17.4594
k127_1604865	maxbin2.086_sub	30.6845	1.1266	0.5807	0.4065	0.6978
k127_1608527	maxbin2.086_sub	0.0	7.5869	5.9068	0.0702	13.1368
k127_1611014	maxbin2.086_sub	2.0209	10.0127	5.5342	0.1865	10.3315
k127_1620322	maxbin2.086_sub	1.112	9.7022	5.2843	0.1829	10.9156
k127_1635506	maxbin2.086_sub	26.9503	2.9829	5.9301	4.5846	5.8517
k127_1639567	maxbin2.086_sub	10.459	31.1744	39.2338	25.5981	44.1595
k127_1646356	maxbin2.086_sub	6.8015	14.3914	10.8189	7.2848	19.9937
k127_1665495	maxbin2.086_sub	2.176	10.8046	6.1156	0.2977	12.3658
k127_1666995	maxbin2.086_sub	0.0153	10.8762	6.7075	0.0	9.8733
k127_1667130	maxbin2.086_sub	3.1626	11.0389	15.6154	13.7054	14.5032
k127_1686937	maxbin2.086_sub	5.9113	16.1489	8.0651	9.0447	8.9467
k127_1693034	maxbin2.086_sub	0.2737	8.4231	6.807	0.0894	12.8165
k127_1716837	maxbin2.086_sub	5.5241	14.6852	23.0989	14.4689	7.828
k127_1721658	maxbin2.086_sub	0.0	1.1378	4.2761	1.3805	34.3691
k127_1722624	maxbin2.086_sub	0.0153	9.6808	5.8991	0.0112	12.4561
k127_1724593	maxbin2.086_sub	19.5599	0.3949	0.4489	0.5703	0.396
k127_1726618	maxbin2.086_sub	5.4778	10.5967	7.9602	1.5575	12.919
k127_1730341	maxbin2.086_sub	17.8906	21.1495	34.9723	35.3136	47.5239
k127_1744817	maxbin2.086_sub	4.2751	16.5952	22.3331	1.572	30.1741
k127_1746822	maxbin2.086_sub	0.1036	9.6325	5.0193	0.0	12.1517
k127_1755561	maxbin2.086_sub	38.1467	0.3565	0.0	0.5702	0.2484
k127_1786769	maxbin2.086_sub	1.5194	8.8909	5.711	0.8698	11.8665
k127_1792579	maxbin2.086_sub	0.2723	9.8084	5.5977	0.0772	12.6108
k127_1799434	maxbin2.086_sub	114.3888	16.9549	20.2008	13.2966	13.7459
k127_1807362	maxbin2.086_sub	0.505	9.0145	4.9058	0.1562	12.5032
k127_1835389	maxbin2.086_sub	0.0767	10.1868	5.323	0.0248	12.888
k127_1849627	maxbin2.086_sub	0.0	8.0707	4.7404	0.2179	9.2607
k127_1850678	maxbin2.086_sub	0.108	8.635	4.9895	0.0	11.9268
k127_1873963	maxbin2.086_sub	0.0	11.3237	4.3835	0.0	10.3568
k127_1875679	maxbin2.086_sub	2.38	10.9368	6.4666	0.5695	13.459
k127_1880071	maxbin2.086_sub	0.0948	10.8492	5.8515	0.0316	12.8035
k127_1895687	maxbin2.086_sub	0.5531	8.9773	6.7967	0.2645	12.2048
k127_1901745	maxbin2.086_sub	40.6304	3.2948	4.9372	5.0772	2.2536
k127_1904826	maxbin2.086_sub	26.8479	0.9316	1.0731	1.154	0.9751
k127_1917196	maxbin2.086_sub	0.0	12.1682	5.6218	0.1415	13.5481
k127_1931374	maxbin2.086_sub	1.1279	10.6709	6.3429	0.2973	12.328
k127_1953896	maxbin2.086_sub	10.4659	11.6614	7.9783	2.0566	13.9465
k127_1957009	maxbin2.086_sub	2.0594	21.2038	9.697	1.0357	10.3155
k127_1959583	maxbin2.086_sub	0.2682	9.3344	5.9311	0.1709	13.1493
k127_1984145	maxbin2.086_sub	0.7556	8.638	5.4207	0.0399	10.3963
k127_1991461	maxbin2.086_sub	3.9452	14.7343	22.3669	3.7812	11.525
k127_1994684	maxbin2.086_sub	0.544	9.5535	5.2509	0.0503	10.8873
k127_2018685	maxbin2.086_sub	0.1283	9.2287	6.0765	0.0	13.571
k127_2020015	maxbin2.086_sub	1.3704	9.156	4.8888	0.2515	11.3271
k127_2020428	maxbin2.086_sub	0.0585	7.7775	5.8159	0.0479	10.3005
k127_2021107	maxbin2.086_sub	0.0108	10.3238	5.5949	0.0675	11.7329
k127_2022613	maxbin2.086_sub	0.3057	10.2189	7.3214	0.0339	11.9604
k127_2023531	maxbin2.086_sub	3.8441	8.6932	4.7662	0.7047	9.7678
k127_2026258	maxbin2.086_sub	0.9806	12.2862	22.9335	10.5606	5.5739
k127_2036233	maxbin2.086_sub	7.9578	10.7095	7.6783	1.4186	13.2516
k127_2058865	maxbin2.086_sub	0.0388	8.7986	5.8179	0.0509	14.1583
k127_2081828	maxbin2.086_sub	1.7969	19.5684	6.2121	12.1931	2.5612
k127_2086082	maxbin2.086_sub	3.4599	9.0474	6.0001	0.6603	12.001
k127_2098157	maxbin2.086_sub	0.0334	8.5033	4.9535	0.0644	11.2673
k127_2101069	maxbin2.086_sub	0.1211	8.7331	7.1505	0.0	13.0253
k127_2106214	maxbin2.086_sub	0.0955	11.1285	4.8745	0.0	10.9532
k127_2109990	maxbin2.086_sub	0.1858	7.5515	4.9948	0.0113	11.4209
k127_2123543	maxbin2.086_sub	2.7138	2.9309	7.0581	15.5795	11.739
k127_2124665	maxbin2.086_sub	0.6708	9.319	5.3535	0.0111	11.7917
k127_2146806	maxbin2.086_sub	1.0098	10.4181	7.3966	0.0261	14.0176
k127_2154243	maxbin2.086_sub	0.0	2.1313	5.7003	41.6085	5.658
k127_2162847	maxbin2.086_sub	0.5075	4.2845	5.3262	46.1024	1.7833
k127_2171921	maxbin2.086_sub	0.6894	8.7043	4.6786	0.0	11.3068
k127_2172999	maxbin2.086_sub	0.779	7.1265	4.2207	0.0932	10.2753
k127_2182956	maxbin2.086_sub	0.0786	11.3745	8.1667	0.0479	17.4666
k127_2208780	maxbin2.086_sub	1.2055	10.2413	5.3129	0.1434	12.6921
k127_2221732	maxbin2.086_sub	0.7117	9.5679	5.8591	0.0752	13.5793
k127_2224273	maxbin2.086_sub	3.5686	16.1494	4.501	2.0122	1.1687
k127_2246510	maxbin2.086_sub	0.1088	11.8285	5.6766	0.0	11.119
k127_2254394	maxbin2.086_sub	10.6986	2.7206	6.3603	6.9239	4.8878
k127_2260487	maxbin2.086_sub	4.891	4.7087	13.3734	4.8056	5.8294
k127_2270331	maxbin2.086_sub	0.0	8.8983	32.2934	13.014	4.6039
k127_2275189	maxbin2.086_sub	0.0	8.9539	5.1421	0.0	12.7478
k127_2277896	maxbin2.086_sub	3.0528	7.174	3.4557	15.1157	5.0494
k127_2295290	maxbin2.086_sub	0.7371	10.0094	5.2004	0.1402	11.0072
k127_2297353	maxbin2.086_sub	0.6075	8.6608	4.7213	0.4333	9.3663
k127_2298489	maxbin2.086_sub	0.5453	10.4402	6.6466	0.0	10.3359
k127_2300004	maxbin2.086_sub	58.0821	8.7416	11.1085	8.5862	10.6325
k127_2303623	maxbin2.086_sub	0.1442	9.2204	5.4779	0.012	11.5335
k127_2319273	maxbin2.086_sub	0.0	8.8168	5.4896	0.0	12.1249
k127_2326230	maxbin2.086_sub	0.3352	10.2655	6.0821	0.2364	11.7282
k127_2349525	maxbin2.086_sub	1.1552	9.6902	5.6054	0.4868	11.4076
k127_2356921	maxbin2.086_sub	0.5474	10.2206	5.7396	0.1528	11.4946
k127_2367076	maxbin2.086_sub	3.4938	9.8832	6.1272	0.9694	13.2864
k127_2371216	maxbin2.086_sub	12.4821	12.1971	13.7498	12.8184	10.286
k127_2387688	maxbin2.086_sub	17.1317	22.2513	21.093	21.5961	8.9261
k127_2393561	maxbin2.086_sub	29.0513	0.4446	0.2782	1.0371	0.181
k127_2398565	maxbin2.086_sub	2.9633	9.6959	5.2252	0.5627	11.5062
k127_2436042	maxbin2.086_sub	0.4517	5.1966	6.0676	23.5205	3.0063
k127_2458509	maxbin2.086_sub	0.7247	8.9225	5.5126	0.119	13.0116
k127_2464691	maxbin2.086_sub	1.9284	11.7267	5.9373	0.478	12.8442
k127_2464799	maxbin2.086_sub	0.649	9.0789	6.1769	0.1042	12.0046
k127_2469274	maxbin2.086_sub	1.0579	8.8789	5.4411	0.0802	11.6871
k127_2480891	maxbin2.086_sub	0.0	8.3628	5.1166	0.0	11.1476
k127_2492508	maxbin2.086_sub	0.6743	9.2916	5.7293	0.0343	9.9642
k127_2507102	maxbin2.086_sub	1.4739	11.35	7.2593	0.2974	12.5743
k127_2507215	maxbin2.086_sub	1.471	9.1174	2.0825	11.7927	4.0446
k127_2509430	maxbin2.086_sub	0.3118	7.8975	5.2341	0.0	10.5873
k127_2514402	maxbin2.086_sub	0.0	9.0709	6.1799	0.0	11.3258
k127_2519200	maxbin2.086_sub	0.065	10.1062	4.2023	0.0847	11.6862
k127_2533554	maxbin2.086_sub	0.0	7.5019	4.0053	0.0	10.4854
k127_2549431	maxbin2.086_sub	0.1376	9.0058	6.1794	1.5248	12.92
k127_2555355	maxbin2.086_sub	18.1302	6.7697	11.2929	14.6184	11.3336
k127_2556980	maxbin2.086_sub	15.463	63.5275	50.9275	107.0037	61.6088
k127_2602565	maxbin2.086_sub	30.328	0.2584	0.5476	0.0573	0.7822
k127_2616002	maxbin2.086_sub	0.1557	7.5598	4.5091	0.0385	11.6057
k127_2618788	maxbin2.086_sub	11.6002	63.2333	22.3312	124.4713	65.3587
k127_2625667	maxbin2.086_sub	97.4825	40.6578	38.7998	57.1737	22.4388
k127_2626883	maxbin2.086_sub	0.5052	9.0404	17.9268	4.5643	9.7437
k127_2631417	maxbin2.086_sub	20.7272	1.031	0.9336	0.9017	0.7188
k127_2642553	maxbin2.086_sub	3.8322	8.4309	6.1152	0.221	9.4314
k127_2643071	maxbin2.086_sub	9.0312	4.7341	6.3413	6.6261	4.4457
k127_2649771	maxbin2.086_sub	0.0	8.732	4.8963	0.1414	12.7095
k127_2663449	maxbin2.086_sub	52.6908	1.2256	1.0158	1.0455	1.8338
k127_2670541	maxbin2.086_sub	3.4606	16.1473	27.2227	19.9993	9.74
k127_2670625	maxbin2.086_sub	21.9323	0.8252	1.3765	0.5204	0.5349
k127_2671392	maxbin2.086_sub	0.7178	8.9723	7.2052	10.5043	4.3648
k127_2689007	maxbin2.086_sub	0.6413	10.0717	7.177	0.0	10.598
k127_2701918	maxbin2.086_sub	3.1625	10.7917	3.9173	0.2531	10.0347
k127_2709960	maxbin2.086_sub	65.1227	0.6041	0.6197	0.3293	1.1366
k127_2712018	maxbin2.086_sub	1.0683	10.5365	5.5178	0.1856	11.9446
k127_2714554	maxbin2.086_sub	6.1134	23.4939	19.9276	34.4712	24.0489
k127_2720228	maxbin2.086_sub	0.7299	9.3491	5.6185	0.2502	11.5997
k127_2726198	maxbin2.086_sub	19.2601	0.1615	0.3152	0.0	0.4416
k127_2727511	maxbin2.086_sub	0.5228	10.5024	6.5153	0.1322	13.2929
k127_2734309	maxbin2.086_sub	0.882	9.2928	4.7133	0.1375	10.5442
k127_2747722	maxbin2.086_sub	21.0864	7.3275	20.2992	6.5447	4.5054
k127_2753851	maxbin2.086_sub	0.0649	10.2838	5.4948	0.0038	12.0094
k127_2766254	maxbin2.086_sub	0.5577	15.0247	32.4813	11.97	19.6102
k127_2769498	maxbin2.086_sub	1.0818	10.5963	4.219	0.0586	11.2029
k127_2775591	maxbin2.086_sub	1.626	11.0337	6.3984	0.0	12.0255
k127_2777121	maxbin2.086_sub	0.0564	8.8192	5.1986	0.0289	10.1585
k127_2786234	maxbin2.086_sub	0.104	9.929	5.8189	0.0274	12.7072
k127_2788138	maxbin2.086_sub	0.5051	9.2938	5.8554	0.0	11.4272
k127_2795063	maxbin2.086_sub	34.9957	0.9368	0.2995	0.7254	7.1054
k127_2814311	maxbin2.086_sub	0.1872	9.4536	6.2153	0.0106	12.7912
k127_2814408	maxbin2.086_sub	27.5121	0.2944	0.3244	0.1795	0.0683
k127_2814661	maxbin2.086_sub	0.1078	12.5377	6.9421	0.0	13.4379
k127_2816090	maxbin2.086_sub	0.0816	10.1602	6.1593	0.0795	11.5269
k127_2819186	maxbin2.086_sub	0.5085	10.4307	6.0183	0.1122	12.7521
k127_2824211	maxbin2.086_sub	2.2557	15.973	12.2776	35.0928	13.1941
k127_2831100	maxbin2.086_sub	0.0945	8.8422	5.6834	0.4341	10.7845
k127_2835566	maxbin2.086_sub	0.4267	10.0512	4.5104	0.0581	10.4357
k127_2853693	maxbin2.086_sub	0.0948	11.3525	6.4953	0.2002	13.2449
k127_2858587	maxbin2.086_sub	18.6962	0.5884	0.3877	0.6362	0.5047
k127_2859837	maxbin2.086_sub	0.0133	10.5048	6.4511	0.0615	13.4056
k127_2862100	maxbin2.086_sub	1.047	10.0754	5.3591	0.0668	12.6185
k127_2865165	maxbin2.086_sub	72.0233	21.8668	22.8931	21.9988	16.9689
k127_2869360	maxbin2.086_sub	70.3276	0.132	0.2559	0.4034	0.1796
