#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads
k127_956704 flag=0 multi=86.7259 len=10115	0.00005	0.00833	0.00001	0.00128	68	13
k127_780050 flag=0 multi=61.5136 len=10592	0.00005	0.00891	0.00001	0.00169	68	13
k127_5053019 flag=0 multi=54.0000 len=1304	0.00005	0.00865	0.00001	0.00151	68	13
k127_902408 flag=0 multi=167.9536 len=16568	0.00005	0.00916	0.00001	0.00130	68	11
k127_2773964 flag=0 multi=60.7553 len=21680	0.00005	0.00804	0.00001	0.00079	68	11
k127_4889021 flag=0 multi=67.2355 len=6636	0.00005	0.00915	0.00001	0.00112	68	10
k127_63801 flag=1 multi=98.0000 len=1282	0.00005	0.00898	0.00001	0.00121	68	9
k127_669465 flag=0 multi=63.0000 len=3626	0.00005	0.00937	0.00001	0.00117	68	8
k127_4633141 flag=1 multi=63.0000 len=7910	0.00005	0.00824	0.00001	0.00099	68	8
k127_1354870 flag=1 multi=100.8869 len=11006	0.00005	0.00936	0.00001	0.00085	68	8
k127_11292 flag=1 multi=11.0000 len=2761	0.00005	0.00870	0.00001	0.00097	68	8
k127_669958 flag=1 multi=32.0000 len=8925	0.00005	0.00819	0.00001	0.00061	68	7
k127_4170603 flag=1 multi=53.6373 len=1715	0.00005	0.00904	0.00001	0.00091	68	7
k127_3067276 flag=0 multi=147.9396 len=1336	0.00005	0.00918	0.00001	0.00087	68	7
k127_2610414 flag=0 multi=107.3467 len=1197	0.00005	0.00951	0.00001	0.00084	68	7
k127_774681 flag=0 multi=44.0373 len=32505	0.00005	0.00794	0.00000	0.00071	68	5
k127_2235880 flag=1 multi=19.4437 len=4756	0.00005	0.00827	0.00000	0.00056	68	4
k127_182673 flag=0 multi=68.0051 len=6156	0.00005	0.00788	0.00000	0.00053	68	4
k127_1346393 flag=1 multi=51.6135 len=3457	0.00005	0.00812	0.00000	0.00048	68	4
k127_4695000 flag=1 multi=22.0000 len=5214	0.00005	0.00814	0.00000	0.00015	68	3
k127_355836 flag=1 multi=176.0000 len=4374	0.00005	0.00870	0.00000	0.00029	68	3
k127_2484928 flag=1 multi=38.0000 len=3863	0.00005	0.00855	0.00000	0.00037	68	3
k127_554151 flag=0 multi=100.6886 len=9919	0.00005	0.00814	0.00000	0.00009	68	2
k127_4102515 flag=1 multi=78.0000 len=1416	0.00005	0.00882	0.00000	0.00024	68	2
k127_3846091 flag=1 multi=52.7245 len=16268	0.00005	0.00742	0.00000	0.00016	68	2
k127_3564120 flag=1 multi=20.0000 len=5524	0.00005	0.00817	0.00000	0.00018	68	2
k127_2229978 flag=0 multi=76.1669 len=3165	0.00005	0.00810	0.00000	0.00021	68	2
k127_1526022 flag=1 multi=27.0000 len=4928	0.00005	0.00882	0.00000	0.00027	68	2
k127_5340046 flag=0 multi=36.0733 len=21926	0.00005	0.00801	0.00000	0.00007	68	1
k127_1709209 flag=0 multi=204.6023 len=3376	0.00005	0.00888	0.00000	0.00004	68	1
k127_987942 flag=0 multi=65.6705 len=36272	0.00005	0.00899	0.00000	0.00000	68	0
k127_5863793 flag=0 multi=84.9084 len=6000	0.00005	0.00869	0.00000	0.00000	68	0
k127_5435006 flag=0 multi=67.9252 len=2546	0.00005	0.00869	0.00000	0.00000	68	0
k127_4982025 flag=1 multi=12.0000 len=6775	0.00005	0.00921	0.00000	0.00000	68	0
k127_3501955 flag=1 multi=63.8096 len=5987	0.00005	0.00840	0.00000	0.00000	68	0
k127_2040170 flag=0 multi=94.5138 len=5318	0.00005	0.00888	0.00000	0.00000	68	0
k127_1700548 flag=1 multi=108.8775 len=7338	0.00005	0.00909	0.00000	0.00000	68	0
k127_137137 flag=1 multi=123.0000 len=4385	0.00005	0.00799	0.00000	0.00000	68	0
k127_891037 flag=1 multi=29.9809 len=17158	0.00005	0.00741	0.00002	0.00339	67	28
k127_4088155 flag=1 multi=64.0000 len=6819	0.00005	0.00754	0.00002	0.00301	67	28
k127_4297078 flag=0 multi=73.4070 len=1675	0.00005	0.00834	0.00002	0.00317	67	26
k127_1771425 flag=0 multi=124.1040 len=3156	0.00005	0.00838	0.00002	0.00309	67	26
k127_4530650 flag=1 multi=93.7579 len=8852	0.00005	0.00880	0.00002	0.00305	67	24
k127_4048722 flag=0 multi=142.7297 len=1862	0.00005	0.00911	0.00001	0.00217	67	18
k127_3030663 flag=0 multi=47.4282 len=9024	0.00005	0.00864	0.00001	0.00168	67	15
k127_2916569 flag=1 multi=36.6617 len=19324	0.00005	0.00844	0.00001	0.00171	67	15
k127_5210829 flag=0 multi=31.9241 len=3474	0.00005	0.00775	0.00001	0.00147	67	14
k127_2564776 flag=1 multi=14.4880 len=5344	0.00005	0.00899	0.00001	0.00164	67	13
k127_782716 flag=0 multi=124.5105 len=5857	0.00005	0.00916	0.00001	0.00171	67	12
k127_228336 flag=0 multi=60.0092 len=13225	0.00005	0.00887	0.00001	0.00149	67	12
k127_4453576 flag=1 multi=32.3940 len=6454	0.00005	0.00873	0.00001	0.00142	67	11
k127_1620322 flag=1 multi=34.3613 len=8211	0.00005	0.00836	0.00001	0.00129	67	11
k127_2131370 flag=1 multi=14.0000 len=7354	0.00005	0.00839	0.00001	0.00112	67	10
k127_523515 flag=0 multi=98.7879 len=6486	0.00005	0.00905	0.00001	0.00108	67	8
k127_4829160 flag=1 multi=64.0000 len=4647	0.00005	0.00816	0.00001	0.00080	67	8
k127_1870200 flag=0 multi=50.3090 len=14873	0.00005	0.00880	0.00001	0.00108	67	8
k127_957766 flag=1 multi=189.0000 len=4058	0.00005	0.00827	0.00001	0.00079	67	7
k127_830890 flag=1 multi=47.0000 len=3032	0.00005	0.00877	0.00001	0.00063	67	7
k127_2137196 flag=1 multi=49.7442 len=37061	0.00005	0.00764	0.00001	0.00086	67	7
k127_4905121 flag=1 multi=11.0000 len=2780	0.00005	0.00823	0.00000	0.00054	67	6
k127_367351 flag=0 multi=29.0075 len=10796	0.00005	0.00937	0.00000	0.00087	67	6
k127_3359368 flag=0 multi=138.1995 len=2443	0.00005	0.00874	0.00000	0.00063	67	6
k127_1003411 flag=0 multi=65.5352 len=10318	0.00005	0.00875	0.00000	0.00076	67	6
k127_563159 flag=1 multi=33.3934 len=8174	0.00005	0.00805	0.00000	0.00049	67	5
k127_5554251 flag=1 multi=24.0000 len=2858	0.00005	0.00827	0.00000	0.00063	67	5
k127_2462400 flag=0 multi=90.8885 len=6479	0.00005	0.00907	0.00000	0.00058	67	4
k127_84419 flag=1 multi=17.5082 len=7000	0.00005	0.00788	0.00000	0.00024	67	3
k127_5028263 flag=1 multi=19.0000 len=2732	0.00005	0.00871	0.00000	0.00035	67	3
k127_5902204 flag=1 multi=25.0000 len=3216	0.00005	0.00850	0.00000	0.00020	67	2
k127_5638264 flag=1 multi=47.0000 len=6164	0.00005	0.00926	0.00000	0.00016	67	2
k127_5383167 flag=1 multi=145.0000 len=3833	0.00005	0.00848	0.00000	0.00029	67	2
k127_4640827 flag=1 multi=22.0000 len=2725	0.00005	0.00873	0.00000	0.00025	67	2
k127_381097 flag=0 multi=97.7973 len=5421	0.00005	0.00866	0.00000	0.00020	67	2
k127_3258470 flag=1 multi=123.7161 len=11185	0.00005	0.00771	0.00000	0.00009	67	2
k127_858146 flag=1 multi=52.5434 len=3813	0.00005	0.00833	0.00000	0.00006	67	1
k127_4348480 flag=1 multi=21.9211 len=2839	0.00005	0.00826	0.00000	0.00015	67	1
k127_4171541 flag=0 multi=69.0035 len=8405	0.00005	0.00861	0.00000	0.00007	67	1
k127_1354610 flag=1 multi=32.0000 len=7226	0.00005	0.00784	0.00000	0.00005	67	1
k127_1089279 flag=0 multi=114.6860 len=3910	0.00005	0.00845	0.00000	0.00004	67	1
k127_5318121 flag=1 multi=55.9754 len=8224	0.00005	0.00880	0.00000	0.00000	67	0
k127_5122605 flag=1 multi=47.4735 len=6966	0.00005	0.00903	0.00000	0.00000	67	0
k127_4728507 flag=1 multi=121.8759 len=6260	0.00005	0.00824	0.00000	0.00000	67	0
k127_3644609 flag=0 multi=110.5626 len=1014	0.00005	0.00885	0.00000	0.00000	67	0
k127_3144821 flag=0 multi=50.4514 len=3966	0.00005	0.00814	0.00000	0.00000	67	0
k127_2926471 flag=1 multi=35.0000 len=1305	0.00005	0.00912	0.00000	0.00000	67	0
k127_2592473 flag=1 multi=13.0000 len=5236	0.00005	0.00850	0.00000	0.00000	67	0
k127_2530877 flag=1 multi=13.0000 len=9150	0.00005	0.00950	0.00000	0.00000	67	0
k127_2137275 flag=1 multi=66.0000 len=4655	0.00005	0.00882	0.00000	0.00000	67	0
k127_1045644 flag=1 multi=60.0471 len=3482	0.00005	0.00753	0.00000	0.00000	67	0
k127_5609516 flag=0 multi=61.0048 len=7056	0.00005	0.00895	0.00004	0.00569	66	46
k127_2931080 flag=1 multi=116.3741 len=4016	0.00005	0.00808	0.00002	0.00344	66	30
k127_2294367 flag=1 multi=25.0000 len=7783	0.00005	0.00873	0.00002	0.00314	66	24
k127_2810483 flag=0 multi=59.2312 len=9589	0.00005	0.00778	0.00002	0.00253	66	22
k127_5227953 flag=1 multi=66.0000 len=5754	0.00005	0.00822	0.00002	0.00239	66	20
k127_256394 flag=0 multi=70.1528 len=9674	0.00005	0.00849	0.00002	0.00173	66	20
k127_5388352 flag=1 multi=23.6522 len=5087	0.00005	0.00778	0.00001	0.00214	66	18
k127_2282194 flag=0 multi=43.0045 len=31795	0.00005	0.00828	0.00001	0.00210	66	18
k127_750021 flag=0 multi=132.9166 len=3052	0.00005	0.00851	0.00001	0.00201	66	17
k127_2597887 flag=0 multi=55.6852 len=8126	0.00005	0.00903	0.00001	0.00175	66	15
k127_1146544 flag=1 multi=62.3137 len=47623	0.00005	0.00682	0.00001	0.00115	66	14
k127_5863609 flag=1 multi=46.0000 len=1923	0.00005	0.00792	0.00001	0.00146	66	13
k127_5789172 flag=0 multi=58.0118 len=20218	0.00005	0.00861	0.00001	0.00147	66	12
k127_5398518 flag=1 multi=135.6215 len=9385	0.00005	0.00775	0.00001	0.00100	66	12
k127_4252644 flag=0 multi=111.9908 len=2749	0.00005	0.00815	0.00001	0.00077	66	11
k127_5316675 flag=1 multi=65.8324 len=1487	0.00005	0.00828	0.00001	0.00114	66	10
k127_2238469 flag=1 multi=67.3358 len=4895	0.00005	0.00752	0.00001	0.00078	66	10
k127_1379804 flag=1 multi=33.0000 len=2527	0.00005	0.00815	0.00001	0.00125	66	10
k127_137968 flag=1 multi=119.0000 len=3899	0.00005	0.00855	0.00001	0.00108	66	10
k127_5811864 flag=1 multi=113.3886 len=3431	0.00005	0.00744	0.00001	0.00078	66	9
k127_2756699 flag=1 multi=139.3901 len=3980	0.00005	0.00774	0.00001	0.00119	66	9
k127_9288 flag=1 multi=28.0269 len=29398	0.00005	0.00757	0.00001	0.00079	66	8
k127_1591093 flag=1 multi=78.0000 len=7921	0.00005	0.00870	0.00001	0.00110	66	8
k127_1889418 flag=1 multi=104.0000 len=6473	0.00005	0.00855	0.00001	0.00086	66	7
k127_5798572 flag=1 multi=46.5367 len=21707	0.00005	0.00881	0.00000	0.00059	66	6
k127_5418060 flag=1 multi=46.0000 len=3321	0.00005	0.00741	0.00000	0.00071	66	6
k127_3333133 flag=1 multi=62.0000 len=7302	0.00005	0.00807	0.00000	0.00065	66	6
k127_2471481 flag=1 multi=17.0000 len=9016	0.00005	0.00797	0.00000	0.00077	66	6
k127_547835 flag=1 multi=125.0000 len=10239	0.00005	0.00828	0.00000	0.00068	66	5
k127_640954 flag=1 multi=103.8095 len=13352	0.00005	0.00806	0.00000	0.00038	66	4
k127_3405915 flag=1 multi=51.8919 len=16693	0.00005	0.00888	0.00000	0.00047	66	4
k127_337893 flag=1 multi=152.1987 len=14272	0.00005	0.00757	0.00000	0.00038	66	4
k127_1374269 flag=1 multi=85.1423 len=3958	0.00005	0.00880	0.00000	0.00059	66	4
k127_5511516 flag=0 multi=48.7770 len=4916	0.00005	0.00749	0.00000	0.00024	66	3
k127_3770582 flag=1 multi=24.0000 len=5614	0.00005	0.00808	0.00000	0.00020	66	3
k127_3065344 flag=0 multi=155.6576 len=4654	0.00005	0.00871	0.00000	0.00035	66	3
k127_1539311 flag=0 multi=64.3032 len=1664	0.00005	0.00809	0.00000	0.00043	66	3
k127_4841276 flag=1 multi=84.5752 len=15551	0.00005	0.00805	0.00000	0.00011	66	2
k127_4604303 flag=1 multi=46.6697 len=42133	0.00005	0.00797	0.00000	0.00015	66	2
k127_4570132 flag=1 multi=74.0000 len=3392	0.00005	0.00884	0.00000	0.00019	66	2
k127_2507097 flag=0 multi=54.1511 len=3621	0.00005	0.00885	0.00000	0.00026	66	2
k127_1534209 flag=0 multi=26.0339 len=8683	0.00005	0.00915	0.00000	0.00029	66	2
k127_151728 flag=1 multi=182.0000 len=3184	0.00005	0.00794	0.00000	0.00024	66	2
k127_5933214 flag=1 multi=31.0000 len=4562	0.00005	0.00793	0.00000	0.00009	66	1
k127_4175456 flag=1 multi=27.0000 len=11857	0.00005	0.00788	0.00000	0.00010	66	1
k127_1337519 flag=1 multi=54.5521 len=13396	0.00005	0.00851	0.00000	0.00010	66	1
k127_617089 flag=1 multi=38.0000 len=28375	0.00005	0.00806	0.00000	0.00000	66	0
k127_5885627 flag=1 multi=13.0000 len=3934	0.00005	0.00898	0.00000	0.00000	66	0
k127_5723147 flag=1 multi=16.0000 len=9049	0.00005	0.00875	0.00000	0.00000	66	0
k127_4894082 flag=1 multi=20.0000 len=7049	0.00005	0.00907	0.00000	0.00000	66	0
k127_4659221 flag=1 multi=52.4347 len=2968	0.00005	0.00917	0.00000	0.00000	66	0
k127_4168845 flag=1 multi=26.9837 len=4295	0.00005	0.00818	0.00000	0.00000	66	0
k127_3438707 flag=1 multi=23.0000 len=9789	0.00005	0.00882	0.00000	0.00000	66	0
k127_3167035 flag=1 multi=24.0000 len=1051	0.00005	0.00819	0.00000	0.00000	66	0
k127_2833040 flag=1 multi=45.0000 len=7357	0.00005	0.00873	0.00000	0.00000	66	0
k127_2429346 flag=1 multi=60.0000 len=8469	0.00005	0.00865	0.00000	0.00000	66	0
k127_1230383 flag=1 multi=111.0000 len=1010	0.00005	0.00819	0.00000	0.00000	66	0
k127_2062541 flag=1 multi=116.0000 len=1982	0.00005	0.00797	0.00005	0.00758	65	58
k127_5035388 flag=0 multi=110.3532 len=5634	0.00005	0.00805	0.00003	0.00399	65	33
k127_434475 flag=0 multi=84.2757 len=3221	0.00005	0.00834	0.00003	0.00424	65	33
k127_3585883 flag=1 multi=62.4724 len=7026	0.00005	0.00760	0.00002	0.00267	65	29
k127_419350 flag=0 multi=30.0883 len=5564	0.00005	0.00915	0.00002	0.00305	65	23
k127_4771746 flag=1 multi=37.0000 len=34923	0.00005	0.00683	0.00001	0.00135	65	17
k127_2800615 flag=1 multi=64.0000 len=5289	0.00005	0.00882	0.00001	0.00241	65	17
k127_423780 flag=1 multi=59.4873 len=8693	0.00005	0.00793	0.00001	0.00184	65	16
k127_2822397 flag=1 multi=38.0000 len=3433	0.00005	0.00816	0.00001	0.00181	65	15
k127_1686937 flag=1 multi=29.0000 len=1612	0.00005	0.00826	0.00001	0.00183	65	14
k127_1472888 flag=0 multi=64.0266 len=8476	0.00005	0.00788	0.00001	0.00137	65	13
k127_1844742 flag=0 multi=155.0049 len=10042	0.00005	0.00810	0.00001	0.00125	65	11
k127_1142635 flag=0 multi=117.9018 len=2744	0.00005	0.00861	0.00001	0.00140	65	11
k127_2160784 flag=0 multi=59.8682 len=20323	0.00005	0.00837	0.00001	0.00136	65	10
k127_5540048 flag=1 multi=105.0000 len=10997	0.00005	0.00799	0.00001	0.00117	65	9
k127_525937 flag=0 multi=210.0214 len=15157	0.00005	0.00795	0.00001	0.00100	65	9
k127_3661027 flag=1 multi=27.0000 len=2948	0.00005	0.00800	0.00001	0.00068	65	8
k127_1683743 flag=0 multi=193.2656 len=7272	0.00005	0.00840	0.00001	0.00087	65	8
k127_5028775 flag=1 multi=69.3674 len=6320	0.00005	0.00699	0.00001	0.00067	65	7
k127_3597356 flag=1 multi=62.9670 len=5884	0.00005	0.00836	0.00001	0.00095	65	7
k127_4026096 flag=1 multi=55.0000 len=11324	0.00005	0.00854	0.00000	0.00053	65	6
k127_1959797 flag=0 multi=74.5664 len=32692	0.00005	0.00845	0.00000	0.00054	65	6
k127_5009838 flag=1 multi=79.0000 len=7771	0.00005	0.00742	0.00000	0.00053	65	5
k127_3339076 flag=0 multi=89.5298 len=14588	0.00005	0.00837	0.00000	0.00054	65	5
k127_2543754 flag=0 multi=81.4793 len=1020	0.00005	0.00879	0.00000	0.00048	65	5
k127_637043 flag=1 multi=23.7264 len=3321	0.00005	0.00830	0.00000	0.00023	65	4
k127_5467504 flag=0 multi=66.9540 len=2975	0.00005	0.00807	0.00000	0.00041	65	4
k127_5085774 flag=1 multi=121.0000 len=7317	0.00005	0.00783	0.00000	0.00038	65	4
k127_34822 flag=0 multi=67.8590 len=8127	0.00005	0.00840	0.00000	0.00051	65	4
k127_1112796 flag=0 multi=127.5970 len=4380	0.00005	0.00829	0.00000	0.00045	65	4
k127_5335763 flag=0 multi=78.0000 len=4521	0.00005	0.00787	0.00000	0.00030	65	3
k127_836529 flag=1 multi=72.9017 len=12227	0.00005	0.00635	0.00000	0.00014	65	2
k127_4824175 flag=1 multi=24.0000 len=3803	0.00005	0.00753	0.00000	0.00019	65	2
k127_319391 flag=1 multi=18.0000 len=4331	0.00005	0.00730	0.00000	0.00016	65	2
k127_1470317 flag=0 multi=75.7525 len=34460	0.00005	0.00809	0.00000	0.00028	65	2
k127_4499565 flag=1 multi=20.0000 len=6957	0.00005	0.00729	0.00000	0.00006	65	1
k127_3944457 flag=0 multi=42.9878 len=24326	0.00005	0.00803	0.00000	0.00015	65	1
k127_2694056 flag=1 multi=18.0000 len=2534	0.00005	0.00862	0.00000	0.00009	65	1
k127_2578650 flag=0 multi=55.1558 len=16896	0.00005	0.00881	0.00000	0.00008	65	1
k127_2146806 flag=0 multi=23.9876 len=7771	0.00005	0.00788	0.00000	0.00005	65	1
k127_886769 flag=1 multi=10.0000 len=9377	0.00005	0.00881	0.00000	0.00000	65	0
k127_677331 flag=1 multi=28.0054 len=9529	0.00005	0.00833	0.00000	0.00000	65	0
k127_581022 flag=1 multi=27.0000 len=7162	0.00005	0.00862	0.00000	0.00000	65	0
k127_5759636 flag=1 multi=12.0000 len=4487	0.00005	0.00779	0.00000	0.00000	65	0
k127_5711241 flag=0 multi=108.9155 len=2471	0.00005	0.00855	0.00000	0.00000	65	0
k127_5672937 flag=1 multi=108.0000 len=3337	0.00005	0.00863	0.00000	0.00000	65	0
k127_5660054 flag=1 multi=93.0000 len=3069	0.00005	0.00836	0.00000	0.00000	65	0
k127_5303499 flag=1 multi=39.0000 len=6823	0.00005	0.00825	0.00000	0.00000	65	0
k127_4563539 flag=1 multi=100.0000 len=5781	0.00005	0.00816	0.00000	0.00000	65	0
k127_3554187 flag=0 multi=110.0000 len=2733	0.00005	0.00879	0.00000	0.00000	65	0
k127_3439379 flag=1 multi=3.0000 len=1002	0.00005	0.00807	0.00000	0.00000	65	0
k127_3310263 flag=1 multi=22.0000 len=7364	0.00005	0.00894	0.00000	0.00000	65	0
k127_29870 flag=0 multi=50.4067 len=14264	0.00005	0.00818	0.00000	0.00000	65	0
k127_2916250 flag=1 multi=148.0000 len=3824	0.00005	0.00843	0.00000	0.00000	65	0
k127_2592277 flag=1 multi=79.5497 len=4244	0.00005	0.00891	0.00000	0.00000	65	0
k127_150954 flag=0 multi=1303.3869 len=1758	0.00005	0.00802	0.00000	0.00000	65	0
k127_1493660 flag=1 multi=17.0000 len=6321	0.00005	0.00866	0.00000	0.00000	65	0
k127_2714039 flag=1 multi=120.4003 len=4054	0.00005	0.00813	0.00004	0.00536	64	47
k127_2961457 flag=0 multi=76.8561 len=3817	0.00005	0.00767	0.00003	0.00469	64	42
k127_1982698 flag=1 multi=45.2379 len=2901	0.00005	0.00731	0.00003	0.00388	64	39
k127_2140172 flag=1 multi=31.0000 len=19013	0.00005	0.00712	0.00003	0.00326	64	32
k127_2356086 flag=0 multi=27.0000 len=7763	0.00005	0.00724	0.00002	0.00336	64	31
k127_1304460 flag=0 multi=48.9571 len=3062	0.00005	0.00776	0.00002	0.00269	64	27
k127_1533408 flag=0 multi=46.3534 len=6013	0.00005	0.00766	0.00002	0.00292	64	24
k127_1043679 flag=0 multi=33.0598 len=4374	0.00005	0.00863	0.00001	0.00233	64	17
k127_1550188 flag=0 multi=140.0288 len=4299	0.00005	0.00841	0.00001	0.00201	64	16
k127_3523383 flag=1 multi=86.0000 len=6507	0.00005	0.00712	0.00001	0.00142	64	15
k127_1326064 flag=1 multi=139.5669 len=10578	0.00005	0.00689	0.00001	0.00165	64	15
k127_4086824 flag=0 multi=91.9048 len=6431	0.00005	0.00817	0.00001	0.00157	64	13
k127_970733 flag=0 multi=67.2390 len=7007	0.00005	0.00884	0.00001	0.00170	64	12
k127_2458509 flag=1 multi=52.6603 len=12018	0.00005	0.00791	0.00001	0.00130	64	12
k127_650582 flag=0 multi=39.9854 len=26782	0.00005	0.00622	0.00001	0.00072	64	11
k127_482410 flag=1 multi=35.9556 len=4651	0.00005	0.00721	0.00001	0.00111	64	11
k127_2225192 flag=1 multi=36.0000 len=24523	0.00005	0.00705	0.00001	0.00096	64	11
k127_1938221 flag=0 multi=57.0515 len=19632	0.00005	0.00833	0.00001	0.00131	64	10
k127_1486906 flag=1 multi=73.6635 len=3970	0.00005	0.00796	0.00001	0.00118	64	10
k127_2654262 flag=1 multi=44.5574 len=1609	0.00005	0.00810	0.00001	0.00092	64	9
k127_670558 flag=1 multi=39.0000 len=4268	0.00005	0.00809	0.00001	0.00077	64	8
k127_1026572 flag=1 multi=39.0000 len=3915	0.00005	0.00772	0.00001	0.00095	64	8
k127_3749729 flag=1 multi=30.5211 len=8329	0.00005	0.00753	0.00001	0.00082	64	7
k127_2269936 flag=1 multi=16.0000 len=9148	0.00005	0.00778	0.00001	0.00057	64	7
k127_4975049 flag=1 multi=29.0000 len=5107	0.00005	0.00763	0.00000	0.00066	64	6
k127_3703971 flag=1 multi=23.0000 len=3758	0.00005	0.00830	0.00000	0.00055	64	6
k127_2839369 flag=0 multi=124.1685 len=4245	0.00005	0.00723	0.00000	0.00063	64	6
k127_2541431 flag=0 multi=77.9180 len=4978	0.00005	0.00847	0.00000	0.00075	64	6
k127_2493936 flag=0 multi=126.2608 len=8868	0.00005	0.00755	0.00000	0.00059	64	5
k127_1145761 flag=1 multi=45.0000 len=22711	0.00005	0.00767	0.00000	0.00050	64	5
k127_4903130 flag=0 multi=73.2723 len=9043	0.00005	0.00738	0.00000	0.00036	64	4
k127_3164548 flag=1 multi=30.0000 len=2819	0.00005	0.00777	0.00000	0.00047	64	4
k127_2660638 flag=1 multi=60.0000 len=13566	0.00005	0.00762	0.00000	0.00043	64	4
k127_1703446 flag=1 multi=85.7046 len=3292	0.00005	0.00895	0.00000	0.00052	64	4
k127_5153229 flag=1 multi=50.9107 len=4047	0.00005	0.00826	0.00000	0.00043	64	3
k127_3880129 flag=0 multi=88.9338 len=12453	0.00005	0.00892	0.00000	0.00035	64	3
k127_217938 flag=0 multi=50.1694 len=9036	0.00005	0.00751	0.00000	0.00018	64	3
k127_791147 flag=0 multi=121.3578 len=1108	0.00005	0.00896	0.00000	0.00009	64	2
k127_5235818 flag=0 multi=73.7108 len=3764	0.00005	0.00838	0.00000	0.00029	64	2
k127_4283673 flag=1 multi=16.0000 len=4622	0.00005	0.00842	0.00000	0.00010	64	2
k127_270355 flag=1 multi=34.0000 len=5067	0.00005	0.00865	0.00000	0.00017	64	2
k127_2634481 flag=0 multi=53.8620 len=11487	0.00005	0.00761	0.00000	0.00012	64	2
k127_5405304 flag=1 multi=37.0000 len=3264	0.00005	0.00812	0.00000	0.00004	64	1
k127_5330922 flag=0 multi=130.0000 len=3716	0.00005	0.00802	0.00000	0.00010	64	1
k127_356585 flag=1 multi=63.0000 len=8624	0.00005	0.00835	0.00000	0.00009	64	1
k127_2992746 flag=1 multi=76.0000 len=2018	0.00005	0.00730	0.00000	0.00015	64	1
k127_2432000 flag=1 multi=88.0000 len=3577	0.00005	0.00760	0.00000	0.00004	64	1
k127_2057769 flag=1 multi=44.5125 len=4365	0.00005	0.00782	0.00000	0.00013	64	1
k127_2025145 flag=0 multi=189.5581 len=2926	0.00005	0.00816	0.00000	0.00009	64	1
k127_1999254 flag=0 multi=12.0559 len=2740	0.00005	0.00747	0.00000	0.00005	64	1
k127_973508 flag=1 multi=189.0650 len=1958	0.00005	0.00823	0.00000	0.00000	64	0
k127_5785352 flag=1 multi=44.9120 len=7334	0.00005	0.00829	0.00000	0.00000	64	0
k127_5074735 flag=0 multi=50.9204 len=6958	0.00005	0.00930	0.00000	0.00000	64	0
k127_4413642 flag=0 multi=115.6348 len=3358	0.00005	0.00842	0.00000	0.00000	64	0
k127_3990779 flag=1 multi=101.0000 len=7507	0.00005	0.00789	0.00000	0.00000	64	0
k127_3873179 flag=1 multi=25.0000 len=1495	0.00005	0.00809	0.00000	0.00000	64	0
k127_3784140 flag=1 multi=6.0000 len=1200	0.00005	0.00868	0.00000	0.00000	64	0
k127_260394 flag=1 multi=38.2375 len=20996	0.00005	0.00776	0.00000	0.00000	64	0
k127_2187574 flag=1 multi=58.0000 len=4835	0.00005	0.00823	0.00000	0.00000	64	0
k127_4927286 flag=0 multi=135.8046 len=1601	0.00005	0.00834	0.00002	0.00297	63	25
k127_4646097 flag=1 multi=57.8329 len=14796	0.00005	0.00835	0.00002	0.00269	63	24
k127_2126767 flag=0 multi=40.0000 len=2891	0.00005	0.00818	0.00002	0.00270	63	20
k127_833189 flag=1 multi=26.0000 len=5718	0.00005	0.00789	0.00001	0.00162	63	16
k127_569336 flag=1 multi=173.0000 len=3537	0.00005	0.00823	0.00001	0.00177	63	15
k127_3815820 flag=0 multi=93.0596 len=1654	0.00005	0.00874	0.00001	0.00197	63	15
k127_3607953 flag=0 multi=106.3845 len=8176	0.00005	0.00869	0.00001	0.00217	63	15
k127_2223623 flag=1 multi=37.0000 len=15909	0.00005	0.00620	0.00001	0.00121	63	15
k127_1132005 flag=0 multi=106.1440 len=5390	0.00005	0.00843	0.00001	0.00198	63	15
k127_2643789 flag=1 multi=13.0000 len=3132	0.00005	0.00787	0.00001	0.00104	63	14
k127_2394876 flag=0 multi=74.2240 len=11371	0.00005	0.00811	0.00001	0.00168	63	13
k127_574323 flag=1 multi=100.0000 len=4845	0.00005	0.00808	0.00001	0.00111	63	11
